dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127,dim_128,dim_129,dim_130,dim_131,dim_132,dim_133,dim_134,dim_135,dim_136,dim_137,dim_138,dim_139,dim_140,dim_141,dim_142,dim_143,dim_144,dim_145,dim_146,dim_147,dim_148,dim_149,dim_150,kategori
0.28172153,-0.21705443,-0.37459466,-0.0015371548,0.0027072958,-0.15676898,0.05146378,0.094223164,0.1267403,0.18585946,-0.2347622,-0.054044906,-0.21148697,0.31473795,-0.2515635,0.14423515,-0.026691696,-0.19087142,0.03487593,0.28855902,-0.32003227,-0.27650926,0.34096363,0.16024318,-0.0010586926,0.13838454,-0.3513525,-0.21761793,-0.058183398,-0.22302681,-0.25904977,-0.07516876,0.17773525,-0.19744644,-0.08151185,0.19555272,0.44829777,0.09960466,0.21845177,-0.13006158,-0.03669968,-0.056185793,-0.35567516,-0.21634476,0.27858716,-0.14151002,0.15628858,-0.17009667,0.065067545,0.25958258,-0.07818798,-0.048287485,0.023116339,-0.020996155,-0.35415658,0.06770123,-0.08873592,0.08005753,0.12123835,-0.17611168,0.23866993,-0.085821055,-0.29240847,0.16100115,0.27900824,-0.04166994,0.16783442,-0.65910566,-0.18598174,-0.19600597,0.2724234,0.17520618,0.06089575,-0.49043104,-0.41809326,0.20625243,-0.20710206,0.14293817,-0.122354984,0.32215708,0.11229571,-0.29567316,-0.2991998,0.16694298,-0.20300965,-0.030732585,-0.0452698,0.07143166,0.075666845,-0.08765227,0.31148002,-0.34757465,-0.035447508,-0.062279902,0.31171677,-0.052094135,-0.09326763,-0.0008501265,-0.00703533,0.2177846,0.17618416,0.15781032,0.33746183,0.06417232,-0.62869465,-0.28773442,0.28868774,0.51595706,-0.47969297,-0.07899441,-0.21117009,0.039967243,-0.0006729103,-0.16490391,-0.3302539,0.2563531,-0.009288062,-0.1442275,0.4281312,-0.1318931,-0.10116097,0.3252328,-0.08054822,-0.15634733,0.35918364,0.39113626,0.36123654,-0.052328188,0.0012165849,0.27732807,0.101663746,-0.0041225585,-0.037809446,-0.026900629,-0.0868761,0.21864781,-0.4384624,-0.17437191,-0.41219312,0.0926886,0.21401545,-0.006136239,0.15388127,0.057987873,0.26811188,0.14072835,-0.2480694,-0.19460014,0.059457902,-0.1310439,Entrepreneur
0.23517048,-0.20312385,-0.33381003,-0.03501165,-0.016474014,-0.2515533,0.058215078,0.096038654,0.077999234,0.22085316,-0.20783457,-0.03619672,-0.27601594,0.298944,-0.32829314,0.11965314,0.008331889,-0.20092548,0.044221036,0.2611975,-0.27098656,-0.2973667,0.33791128,0.21811242,0.069172524,0.07543503,-0.31346092,-0.28596702,-0.0477395,-0.30982655,-0.21083806,-0.092630446,0.13234691,-0.1743559,-0.1188441,0.17926006,0.42044437,0.11249788,0.16006713,-0.18800434,-0.012782099,-0.022387644,-0.31389478,-0.26773858,0.26244494,-0.053108778,0.13683197,-0.16408455,0.06319676,0.1993839,-0.06293563,0.024512248,-0.02091372,0.018643701,-0.295326,0.07693647,-0.02726917,0.062003005,0.06396779,-0.19070761,0.27674574,-0.12139471,-0.27884787,0.11530784,0.2321439,-0.09682104,0.11031884,-0.68306464,-0.28436702,-0.22032318,0.21955638,0.17181434,0.072840124,-0.47586828,-0.37427935,0.14662617,-0.1902497,0.12813143,-0.15967278,0.38761604,0.033658426,-0.2797826,-0.27998233,0.22443128,-0.23004557,0.046102747,-0.13614786,0.06626864,0.16812831,-0.11512977,0.27549177,-0.4468386,-0.059420597,-0.016837034,0.2899478,0.018366063,-0.057857003,0.020621723,-0.00053665036,0.23707692,0.19478989,0.13350078,0.34850246,0.040458076,-0.6481335,-0.35703254,0.31093818,0.47131976,-0.5668117,-0.08906752,-0.1428326,0.044068944,0.025231251,-0.27793556,-0.3233383,0.24523312,-0.0068064984,-0.12091396,0.42772973,-0.26440033,-0.10562998,0.3865116,-0.028257903,-0.10970584,0.32025462,0.4280758,0.34171528,-0.03804395,0.019246122,0.29867658,0.09967184,0.01768247,-0.045703262,-0.078996755,-0.089904614,0.21473134,-0.38901964,-0.21118568,-0.3605576,0.043771904,0.22276714,0.08019029,0.21723361,0.106320664,0.30417457,0.101745784,-0.34147722,-0.2198376,0.09886093,-0.19541542,Entrepreneur
0.26133952,-0.20236084,-0.36693722,-0.011207823,-0.011380391,-0.16881788,0.05617646,0.12296449,0.13733955,0.1785495,-0.22772451,-0.058676045,-0.21825966,0.30844107,-0.26532206,0.13801223,-0.027319117,-0.18465209,0.03793981,0.27965316,-0.32229412,-0.2843768,0.34875166,0.16121241,0.012741419,0.13894396,-0.33961073,-0.20075443,-0.069541536,-0.23628008,-0.2650316,-0.08049084,0.16829191,-0.18483014,-0.07458449,0.1915226,0.45558375,0.09673013,0.21702136,-0.1367353,-0.054698154,-0.05019963,-0.3659574,-0.21579143,0.28299558,-0.13989457,0.1603471,-0.18007012,0.07920712,0.25163758,-0.07522661,-0.037102327,0.021990774,-0.00038747775,-0.34854567,0.08272108,-0.08340736,0.06858742,0.12543347,-0.16511516,0.25071654,-0.099603325,-0.30318585,0.15111205,0.2696371,-0.04411022,0.1580255,-0.6334178,-0.20349945,-0.1771466,0.25571012,0.1896011,0.060845867,-0.4724194,-0.40204385,0.20559593,-0.19207866,0.13511659,-0.137673,0.31015268,0.10880944,-0.30095655,-0.28378978,0.19093505,-0.21469595,-0.022338582,-0.034656297,0.0706684,0.08814544,-0.10138162,0.29662797,-0.34387177,-0.051174827,-0.04919929,0.31442013,-0.036481984,-0.083828054,-0.00039457242,-0.009522443,0.21084806,0.16256733,0.16110986,0.32793248,0.0589248,-0.6236032,-0.30328718,0.2794805,0.50146216,-0.48010355,-0.07716888,-0.20385063,0.04761712,-0.0020730025,-0.1746733,-0.33081666,0.24683891,-0.015897522,-0.13796224,0.41590226,-0.14686757,-0.10067743,0.32980147,-0.082145,-0.15937182,0.35548165,0.40357578,0.3416125,-0.067009315,0.005141808,0.26581424,0.11009176,-0.013381518,-0.036141902,-0.025926152,-0.09046777,0.22947055,-0.43998808,-0.18943839,-0.40944272,0.07906301,0.19820137,0.0063038394,0.16218506,0.07520253,0.27105534,0.13630956,-0.2661393,-0.19421285,0.059134632,-0.14265038,Entrepreneur
0.3354482,-0.28090587,-0.44186318,0.018714665,0.036015086,-0.14980459,0.04125015,0.06642679,0.13430399,0.22430119,-0.2559383,-0.035020176,-0.2378644,0.40484315,-0.24353927,0.18340792,-0.047373075,-0.21518649,0.02630431,0.35648328,-0.34855187,-0.28738207,0.41550666,0.18390086,-0.057573266,0.15484156,-0.41497707,-0.27197328,-0.05078314,-0.21931872,-0.2926082,-0.097980015,0.19652402,-0.2563143,-0.13105986,0.2282848,0.5251109,0.09537341,0.23105735,-0.100725494,-0.030857008,-0.06798242,-0.37826413,-0.24281849,0.33447307,-0.16007295,0.16392013,-0.1931557,0.027059227,0.3433981,-0.124543,-0.07812258,0.0301979,-0.06914171,-0.4030679,0.046058647,-0.07087249,0.14396726,0.13170034,-0.21903154,0.25386468,-0.072715804,-0.2984311,0.2142051,0.3608711,-0.05520143,0.22165498,-0.80463296,-0.17858371,-0.30814853,0.36390096,0.14752406,0.07520359,-0.62287676,-0.5336265,0.23230001,-0.31391644,0.16493972,-0.12520865,0.3986262,0.13234524,-0.3098301,-0.38310042,0.18148449,-0.20861642,-0.028172443,-0.09942982,0.09607726,0.066667795,-0.1390586,0.39958936,-0.42149737,0.029227225,-0.091486186,0.3793956,-0.12614647,-0.11593612,-0.041355498,-0.0035299559,0.26188433,0.24288312,0.22681712,0.39611414,0.057527576,-0.7047387,-0.31396124,0.35491794,0.63271904,-0.57554823,-0.0843289,-0.3061337,0.0025541533,-0.052490458,-0.14349787,-0.3944107,0.3248155,0.01992393,-0.15589936,0.51081145,-0.12523364,-0.12292793,0.29841074,-0.074842595,-0.1637085,0.4463201,0.4190839,0.5058028,-0.03344952,-0.022788843,0.37112993,0.13641043,0.0591476,-0.019775555,-0.00679395,-0.036437675,0.21344712,-0.542971,-0.15480675,-0.451682,0.12794408,0.31866616,-0.05530913,0.15255632,0.027209379,0.31780657,0.18049383,-0.2564038,-0.20872499,0.10800654,-0.1652868,Entrepreneur
0.26133528,-0.19591671,-0.35412583,-0.035076935,-0.015746739,-0.18291591,0.08847536,0.046769824,0.09803407,0.21117389,-0.24674106,-0.055044528,-0.23538531,0.26420724,-0.3390181,0.12775847,-0.012813155,-0.21719901,0.0682489,0.26279107,-0.31070966,-0.2902481,0.32777423,0.18636647,0.038249142,0.08905361,-0.31952655,-0.27306148,-0.028332561,-0.2894637,-0.25666276,-0.08637455,0.16994253,-0.17433302,-0.083621,0.1895544,0.3758747,0.08930639,0.17533737,-0.1501797,0.03180505,-0.028812,-0.31119204,-0.26398215,0.24024972,-0.09103147,0.16170327,-0.15448341,0.060929254,0.21908912,-0.04323968,0.007574323,0.0075321225,0.017977145,-0.35027096,0.050585836,-0.054646384,0.053213935,0.05678332,-0.22171906,0.25503132,-0.11062712,-0.30808756,0.1272206,0.25474465,-0.119794875,0.14692576,-0.67651206,-0.2393223,-0.22931415,0.20892686,0.1918108,0.023550991,-0.44302753,-0.40439662,0.14694189,-0.18897873,0.13676132,-0.13738105,0.3907694,0.056069672,-0.278513,-0.30757663,0.15453263,-0.24922445,0.015836447,-0.10108135,0.08814398,0.1448096,-0.05076184,0.27213663,-0.40810767,-0.08161869,-0.045062408,0.2858173,0.0032509197,-0.10550124,0.02148017,0.016249334,0.2529288,0.18604228,0.11358177,0.3251141,0.04799233,-0.69694495,-0.32168642,0.28196427,0.48314956,-0.55467945,-0.07431238,-0.14734273,0.05499929,-0.018665588,-0.23706569,-0.2991222,0.25060683,-0.039107695,-0.11974142,0.48935688,-0.22605339,-0.063567385,0.40300465,-0.025160752,-0.09726569,0.34611693,0.441739,0.3374042,-0.007925747,0.01907539,0.27959993,0.064441614,-0.015372761,-0.07007343,-0.062711045,-0.11173265,0.21344526,-0.3765513,-0.1974467,-0.38464516,0.077906124,0.19774473,0.053140532,0.18496644,0.062563896,0.25645742,0.085337624,-0.30579287,-0.20710212,0.05504583,-0.17521267,Entrepreneur
0.2513649,-0.21029499,-0.3590292,-0.019220475,-0.0051851603,-0.17668478,0.05918628,0.06252829,0.09312709,0.20283225,-0.22185652,-0.04159749,-0.23324025,0.29789504,-0.29156417,0.14353147,-0.020628653,-0.2015472,0.048468817,0.26431423,-0.30180758,-0.29006234,0.33931917,0.17542545,0.022361262,0.08510241,-0.3278593,-0.24477972,-0.039054975,-0.26129636,-0.2418957,-0.089729875,0.15933193,-0.17738914,-0.10119706,0.1924588,0.41078156,0.09313638,0.17246802,-0.12537365,-0.011666418,-0.031076506,-0.30967268,-0.24426048,0.26027337,-0.10157801,0.14183526,-0.15770908,0.044371612,0.238465,-0.0715868,-0.007525015,0.00038322833,0.013929383,-0.3266885,0.059021935,-0.04081087,0.068863556,0.071124956,-0.19170152,0.24532244,-0.09702569,-0.28419748,0.14147057,0.25727984,-0.10324631,0.16078033,-0.67174745,-0.21891342,-0.24326095,0.24489288,0.15892208,0.044492025,-0.4744281,-0.4130024,0.15066886,-0.21236253,0.1352151,-0.13240145,0.371272,0.06661727,-0.26564467,-0.30750433,0.18169259,-0.23549718,0.022865573,-0.10583068,0.0880501,0.13151368,-0.084497325,0.29395965,-0.39619535,-0.047874793,-0.045158222,0.29071283,-0.02802109,-0.090093344,0.00016310423,0.016459033,0.23665416,0.18847188,0.14766605,0.32160673,0.039810423,-0.64985126,-0.31737533,0.28653523,0.49211213,-0.5454239,-0.078666225,-0.18503098,0.034555037,-0.027098252,-0.21132998,-0.31965014,0.25380906,-0.018598238,-0.12074459,0.45913842,-0.19495966,-0.08150519,0.34307596,-0.039008666,-0.110805824,0.35097057,0.4054456,0.37421328,-0.024784613,0.006262643,0.29498753,0.08864398,0.01955914,-0.050510176,-0.029424926,-0.08233595,0.20289902,-0.40828943,-0.18271126,-0.37526637,0.07143455,0.23040064,0.023080762,0.17442341,0.05707929,0.26008525,0.10577397,-0.2872883,-0.19711955,0.08700728,-0.17033531,Entrepreneur
0.2649279,-0.2127359,-0.34676406,-0.0039292816,-0.007814726,-0.1944964,0.059786785,0.06712584,0.08827849,0.20359124,-0.2322753,-0.041625824,-0.24446334,0.30011368,-0.3004997,0.13050562,-0.012387279,-0.2051962,0.05001534,0.26806048,-0.30060294,-0.29089957,0.3282122,0.18790747,0.03404189,0.0974046,-0.3322283,-0.25852764,-0.036881387,-0.27052695,-0.2392788,-0.081448026,0.16608232,-0.19215627,-0.107335895,0.19363071,0.41132477,0.10616723,0.18140897,-0.155571,-0.008801854,-0.034346312,-0.32339704,-0.24572702,0.25919312,-0.09658913,0.14681591,-0.16246831,0.048765335,0.22511743,-0.063347764,-0.0011332331,-0.0014873779,-0.0059465463,-0.33569598,0.05187545,-0.061133873,0.05880798,0.072899394,-0.19441414,0.24643661,-0.10790868,-0.29079407,0.1298125,0.25094488,-0.09120171,0.1495156,-0.6811702,-0.2315981,-0.2255411,0.24235708,0.17470224,0.05350653,-0.47780812,-0.3952447,0.16792732,-0.1959638,0.13946517,-0.13040124,0.3695117,0.07136173,-0.2816068,-0.29470405,0.16593488,-0.22368518,0.012574488,-0.09670078,0.07295951,0.12847991,-0.06844295,0.28910282,-0.40293905,-0.045351494,-0.054651525,0.28541514,-0.01548262,-0.09244755,0.021563087,0.010645556,0.24066597,0.18645102,0.13190037,0.33704963,0.060045715,-0.6517558,-0.32224753,0.290162,0.50674397,-0.5233021,-0.082162626,-0.16676712,0.038584147,0.00096200785,-0.21665096,-0.3092257,0.25321597,-0.018877475,-0.12771894,0.44845304,-0.20193544,-0.08889244,0.37228915,-0.04922479,-0.11360845,0.3484759,0.40569937,0.3464681,-0.03519598,0.007154176,0.28728554,0.07323924,0.0046873693,-0.049709883,-0.061569884,-0.09660674,0.2166846,-0.39502203,-0.18982635,-0.38248062,0.07598755,0.2233645,0.039058656,0.18270244,0.06139016,0.27131152,0.116153695,-0.2917179,-0.20342712,0.07493251,-0.15456057,Entrepreneur
0.27689,-0.22338937,-0.325054,-0.03642872,-9.3878996e-05,-0.30117002,0.05511084,0.08792992,0.06356317,0.24974324,-0.20748495,-0.03744322,-0.3045496,0.3348266,-0.3292128,0.09864659,0.05098692,-0.2239183,0.026876224,0.28598568,-0.26727054,-0.2940414,0.3453428,0.27848566,0.07313457,0.101919584,-0.3467407,-0.3479216,-0.052666564,-0.33084437,-0.19416906,-0.06977896,0.136263,-0.19136053,-0.15925728,0.16822553,0.4623124,0.1339586,0.16424379,-0.22866431,-0.0019284836,-0.033276197,-0.33106697,-0.31145903,0.27070555,-0.030627964,0.14438903,-0.16603163,0.05688925,0.20813693,-0.07087704,0.015988272,-0.03703766,-0.025338145,-0.31050032,0.066399276,-0.028298927,0.0882808,0.059310123,-0.20510598,0.29932556,-0.1225727,-0.27000415,0.10859537,0.23483302,-0.068478934,0.08640451,-0.77030224,-0.33183637,-0.24867438,0.24299441,0.17889826,0.12257314,-0.53567964,-0.40309638,0.16851477,-0.22372511,0.15005499,-0.17114963,0.4473436,0.03675489,-0.3036264,-0.2838683,0.2365844,-0.21357816,0.04771175,-0.17314394,0.047878694,0.15424955,-0.15145315,0.28985414,-0.50973165,-0.037855584,-0.038915075,0.3186664,0.013972055,-0.026862534,0.022502657,-0.01754653,0.26588947,0.23500097,0.13689664,0.40226516,0.0701966,-0.68911684,-0.36536723,0.36542022,0.4969215,-0.60095525,-0.11074545,-0.13175678,0.03527047,0.06456764,-0.31418926,-0.3548654,0.27903923,0.028568013,-0.13698448,0.41466385,-0.29291064,-0.14704351,0.41807348,-0.013859163,-0.11334112,0.31950247,0.43703732,0.36206573,-0.033672906,0.0048975796,0.33314398,0.118749745,0.034562666,-0.03767418,-0.12669614,-0.06983613,0.20314158,-0.42249292,-0.19562873,-0.37141225,0.07014741,0.2602103,0.08886176,0.23425138,0.11303048,0.36096185,0.10669413,-0.36510944,-0.22365676,0.12477371,-0.19386075,Entrepreneur
0.2234943,-0.19383402,-0.266003,-0.060940992,-0.017627785,-0.3507807,0.059200827,0.09001965,0.029959239,0.25797638,-0.16100733,-0.025026878,-0.31852534,0.2947755,-0.34651253,0.066444024,0.081610404,-0.2127067,0.023668697,0.24218352,-0.20797165,-0.28431264,0.3064147,0.3035167,0.11452492,0.06433983,-0.29095522,-0.3732892,-0.04117305,-0.3637232,-0.132875,-0.071109354,0.09027373,-0.15437375,-0.16984165,0.13101889,0.41202733,0.13396119,0.11317804,-0.2562121,0.017123973,-0.011487084,-0.27356386,-0.3248581,0.2334962,0.03520799,0.11723181,-0.15222149,0.051121224,0.15507838,-0.05509962,0.068197496,-0.0635296,0.0015214734,-0.24423331,0.06859362,0.012437494,0.075637944,0.019086732,-0.1952457,0.30118152,-0.13368382,-0.23342161,0.061747286,0.18014966,-0.08670101,0.027455965,-0.7184088,-0.37283805,-0.2384033,0.18782955,0.16645087,0.13355687,-0.47358313,-0.33560836,0.11415588,-0.19460826,0.13322796,-0.1879019,0.4578508,-0.020969676,-0.28217357,-0.22890438,0.25159562,-0.20500852,0.09003978,-0.21943475,0.02651813,0.19626035,-0.17483027,0.23444958,-0.54052037,-0.048629746,0.0044000195,0.2832499,0.06529777,0.014956196,0.033271547,-0.020536589,0.26047647,0.22867765,0.10231185,0.38431036,0.047806848,-0.6424394,-0.37598178,0.3591483,0.4182386,-0.599148,-0.111673616,-0.07434823,0.0421598,0.08903953,-0.3706682,-0.32618868,0.25719535,0.031230114,-0.112720825,0.3686248,-0.36235842,-0.14384033,0.4243562,0.020614782,-0.07559324,0.25173333,0.4296292,0.31588608,-0.024069829,0.020443557,0.31824794,0.11742994,0.05030177,-0.031773474,-0.16042794,-0.062463507,0.1760457,-0.35537612,-0.20852013,-0.31310773,0.03787798,0.24299164,0.14216043,0.26407853,0.14310431,0.37267748,0.06224547,-0.4021497,-0.21966828,0.14233454,-0.21262456,Entrepreneur
0.25360817,-0.23794879,-0.36641908,-0.0068347137,0.009209038,-0.18750615,0.034152377,0.0735678,0.09269052,0.21264021,-0.20191523,-0.033789396,-0.2381589,0.34104314,-0.24845769,0.14951658,-0.026574256,-0.18803886,0.020831123,0.2901237,-0.2856464,-0.2789465,0.3550368,0.18650016,-0.00084419607,0.09310501,-0.33898494,-0.25405946,-0.04591962,-0.24104106,-0.22281076,-0.0954083,0.14279921,-0.20081998,-0.124898374,0.18655626,0.46158022,0.09846375,0.17786607,-0.119962074,-0.041784152,-0.035554804,-0.32373065,-0.2354901,0.28440672,-0.10076099,0.121636026,-0.16548276,0.03242367,0.26814538,-0.10525434,-0.024250975,0.00085640757,-0.016440889,-0.30908078,0.060063895,-0.028664779,0.102328286,0.09262818,-0.1792147,0.24040507,-0.08907322,-0.2587722,0.1537074,0.27992636,-0.07131811,0.1660783,-0.6997802,-0.20576786,-0.26739833,0.29176277,0.13524488,0.08190264,-0.53279626,-0.4344934,0.16946171,-0.25282007,0.13747199,-0.13075408,0.37356213,0.07294773,-0.27024472,-0.30504972,0.20668083,-0.20561062,0.024912724,-0.13159257,0.080801666,0.11718822,-0.1363663,0.32595345,-0.41484278,0.0033662522,-0.050294798,0.31689098,-0.06245819,-0.07076862,-0.02711082,0.0034917637,0.23506002,0.21197289,0.19164477,0.3513469,0.034327026,-0.61246204,-0.31301722,0.31955412,0.5139568,-0.53965324,-0.07983594,-0.23179744,0.0099485,-0.021457136,-0.1925303,-0.34990466,0.27701655,0.011774565,-0.12654606,0.4391471,-0.17731167,-0.11385085,0.2858985,-0.050425235,-0.12214141,0.36308756,0.3812973,0.4283785,-0.039442047,-0.002131786,0.32959545,0.12512392,0.064027645,-0.01751725,-0.02035114,-0.039085824,0.19097309,-0.44674087,-0.16699868,-0.3723301,0.08005551,0.27151787,0.003979221,0.17879772,0.05095401,0.29896083,0.13686219,-0.27724707,-0.18986364,0.11818716,-0.16545816,Entrepreneur
0.3399331,-0.2488859,-0.41349417,0.005641187,0.008742742,-0.17023203,0.08662615,0.0064877635,0.097877495,0.23590674,-0.29960287,-0.051452655,-0.25916663,0.33420166,-0.3517726,0.15711983,-0.026333231,-0.2581442,0.07344681,0.3122298,-0.37166208,-0.31484026,0.3698183,0.19940108,0.005772879,0.109024815,-0.40314373,-0.30879036,-0.020814639,-0.2893992,-0.29811868,-0.08649382,0.22244573,-0.22762686,-0.12035652,0.24062563,0.4214736,0.10485556,0.20613766,-0.14480187,0.041995514,-0.049142893,-0.34845686,-0.28941834,0.27901858,-0.12433578,0.18244646,-0.1767657,0.03146174,0.2744275,-0.06241659,-0.021574058,0.016761893,-0.023722062,-0.42951104,0.016548758,-0.08333148,0.07111564,0.05904111,-0.2622279,0.25993735,-0.10551848,-0.34333998,0.16561747,0.31266546,-0.1313591,0.20446493,-0.815203,-0.22999668,-0.30100247,0.277404,0.19548245,0.023674719,-0.5484558,-0.49608034,0.19214658,-0.24555978,0.17383318,-0.12273506,0.45238417,0.09056502,-0.30710647,-0.38763326,0.12575667,-0.26602656,-0.006643934,-0.10886474,0.0998322,0.12917024,-0.02337148,0.34091753,-0.44764248,-0.04781773,-0.09992127,0.32178545,-0.04953416,-0.1524728,0.027523575,0.029503718,0.29730502,0.2274004,0.13577582,0.37124988,0.07981996,-0.7926835,-0.33861375,0.31920722,0.6091502,-0.61306983,-0.085145704,-0.19781822,0.036024984,-0.0408257,-0.21376699,-0.33305106,0.2997134,-0.031103961,-0.14581847,0.57495755,-0.20154737,-0.06441818,0.43886444,-0.040903043,-0.11657593,0.42862165,0.46689853,0.41723114,0.0043085935,0.0023104094,0.33367035,0.0538082,-0.003017366,-0.07766028,-0.05966744,-0.11726543,0.23530105,-0.4512299,-0.18884136,-0.45190793,0.120121814,0.26579964,0.010917016,0.17750755,0.022720214,0.26717463,0.12428742,-0.30320406,-0.23089638,0.058332246,-0.16861409,Entrepreneur
0.22962609,-0.23255534,-0.35380414,-0.061651025,-0.02397237,-0.32017368,0.07439973,0.077773,0.037986156,0.26731092,-0.21003118,-0.013125902,-0.34390223,0.31120133,-0.39748886,0.13442707,0.028798662,-0.23454572,0.05964634,0.2653886,-0.25791276,-0.35094166,0.3685795,0.27226207,0.1162325,0.023460139,-0.313935,-0.37088218,-0.024303408,-0.3979991,-0.19607878,-0.11365956,0.12545913,-0.17981528,-0.16178045,0.18351239,0.43540582,0.12525648,0.1313172,-0.21646035,0.015140117,0.007250341,-0.29378244,-0.3311603,0.27806032,-0.004564628,0.13534404,-0.16311827,0.04908064,0.19625303,-0.062936634,0.085157655,-0.060793143,0.048512455,-0.27859303,0.08333161,0.023901453,0.06556089,0.017888922,-0.22647753,0.32019952,-0.13967067,-0.30010426,0.11146856,0.23145749,-0.16380814,0.10852147,-0.78090686,-0.36440834,-0.3005118,0.22734343,0.16644539,0.07974614,-0.5180637,-0.40372613,0.09563527,-0.21691722,0.14041297,-0.18846302,0.48910183,-0.014361918,-0.28711307,-0.308722,0.2743559,-0.2773015,0.1094176,-0.23541611,0.08106725,0.25284746,-0.13575287,0.2964641,-0.568455,-0.07701936,0.0084713595,0.3007229,0.06499882,-0.047217313,0.024088794,0.0242431,0.28945947,0.23823842,0.14001048,0.38035858,0.01954207,-0.7402815,-0.4356781,0.35880187,0.5025947,-0.69969904,-0.102917664,-0.12442221,0.040561963,0.013951128,-0.37441146,-0.35505047,0.2792793,-0.020860193,-0.11126541,0.49427995,-0.36818385,-0.115002155,0.44568944,0.0070490413,-0.07244769,0.33345848,0.48271552,0.39434242,-0.017706634,0.029033322,0.36076093,0.09605377,0.057251364,-0.06615936,-0.10366945,-0.09340124,0.22329687,-0.3910404,-0.24988443,-0.3535756,0.020701423,0.2773389,0.1320955,0.27754253,0.12611519,0.35055646,0.06786113,-0.43064153,-0.24625444,0.1523202,-0.26342446,Entrepreneur
0.35041225,-0.28615573,-0.42403042,-0.0021853254,0.0083580995,-0.2692721,0.07043328,0.02904062,0.07600563,0.27619103,-0.2966368,-0.049883597,-0.32044432,0.3856935,-0.38877523,0.15724523,0.001725212,-0.27317232,0.06343795,0.33103442,-0.35456577,-0.33560294,0.395401,0.2656381,0.064199075,0.11065255,-0.4354704,-0.381821,-0.03876293,-0.3537545,-0.27852377,-0.07712697,0.2205617,-0.23267971,-0.17051335,0.24353783,0.49847168,0.1397715,0.2139377,-0.21757641,0.032196615,-0.04823954,-0.3859801,-0.33779603,0.2996584,-0.08409688,0.17199053,-0.19099228,0.045178436,0.26470292,-0.07069267,-0.0089715645,-0.00747794,-0.034307316,-0.42169023,0.03812062,-0.06776656,0.09017727,0.055476088,-0.26892427,0.31896874,-0.1273907,-0.3479837,0.14672968,0.3127247,-0.12260491,0.17063697,-0.92256635,-0.31187743,-0.33207187,0.29950586,0.20861971,0.08497756,-0.6305862,-0.5275784,0.20202751,-0.26338288,0.18025373,-0.15866797,0.5196563,0.072224684,-0.33454546,-0.40413058,0.20269164,-0.27183843,0.026833393,-0.17431277,0.09669227,0.15648013,-0.08149982,0.36284062,-0.54647666,-0.048865702,-0.0873403,0.35412538,-0.02246789,-0.10682678,0.034855828,0.019547233,0.32629377,0.27235013,0.15738061,0.44931474,0.10250241,-0.84638315,-0.39342943,0.39935285,0.6317994,-0.699768,-0.11226016,-0.17523134,0.039253164,0.015561607,-0.307587,-0.38474905,0.33005014,0.0062181265,-0.17152421,0.56441754,-0.27741164,-0.11932263,0.49762726,-0.02680799,-0.12547867,0.43376333,0.51581424,0.43870106,-0.010883975,0.0066574775,0.37829697,0.07956356,0.013527853,-0.08087112,-0.10648722,-0.107907884,0.24863161,-0.4849541,-0.20316458,-0.45988,0.124436475,0.31039453,0.05390661,0.22562954,0.0754242,0.34623694,0.13696994,-0.3776047,-0.26299068,0.10668245,-0.19610222,Entrepreneur
