topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,kategori
0.0007263713632710278,0.0007263713050633669,0.0007263711886480451,0.000726371246855706,0.12891951203346252,0.000726371246855706,0.0007263713050633669,0.11085953563451767,0.0007263713050633669,0.0007263714214786887,0.000726371246855706,0.0007263714796863496,0.000726371246855706,0.648506760597229,0.0007263711886480451,0.10227136313915253,0.0007263713050633669,Berita Regional Jatim
0.0005657320725731552,0.0005657320725731552,0.0005657320143654943,0.0005657320725731552,0.10204862058162689,0.0005657324800267816,0.21296924352645874,0.0005657321307808161,0.0005657319561578333,0.677061915397644,0.0005657322471961379,0.0005657320143654943,0.0005657321307808161,0.000565732188988477,0.0005657321307808161,0.0005657320725731552,0.0005657320725731552,Berita Regional Jatim
0.3020692765712738,0.567234218120575,0.0005207370850257576,0.0005207371432334185,0.0005207370268180966,0.0005207369686104357,0.0005207370850257576,0.0005207370268180966,0.0005207370268180966,0.09118255227804184,0.0005207370268180966,0.0005207371432334185,0.0005207372014410794,0.0005207372014410794,0.0005207370268180966,0.0005207372014410794,0.03274434804916382,Berita Regional Jatim
0.0003587844257708639,0.000358784367563203,0.0003587843384593725,0.000358784367563203,0.00035878445487469435,0.00035878430935554206,0.0003587844257708639,0.17887496948242188,0.00035878430935554206,0.6826879978179932,0.00035878439666703343,0.00035878439666703343,0.000358784367563203,0.030753865838050842,0.0003587843384593725,0.10301894694566727,0.00035878439666703343,Berita Regional Jatim
0.0005117264809086919,0.6688652038574219,0.0005117263062857091,0.0005117264809086919,0.000511726422701031,0.0005117263062857091,0.0005117264809086919,0.0005117263644933701,0.000511726422701031,0.3234589397907257,0.000511726422701031,0.000511726422701031,0.0005117263644933701,0.0005117267719469965,0.0005117263062857091,0.0005117265973240137,0.0005117302644066513,Berita Regional Jatim
0.00052068434888497,0.00052068434888497,0.0005206844070926309,0.0005206844070926309,0.05990093573927879,0.0005206844070926309,0.00052068434888497,0.23892179131507874,0.0005206842324696481,0.6236510872840881,0.000520684290677309,0.00052068434888497,0.07075724005699158,0.0005206844070926309,0.00052068434888497,0.000520684290677309,0.0005206844070926309,Berita Regional Jatim
0.0005301663768477738,0.0005301663186401129,0.0005301663186401129,0.0005301664350554347,0.0005301664350554347,0.000530166202224791,0.0005301663186401129,0.398662805557251,0.0005301664932630956,0.3982105553150177,0.0005301663768477738,0.0005301663186401129,0.0005301663186401129,0.019427793100476265,0.0005301664350554347,0.1768067181110382,0.0005301663186401129,Berita Regional Jatim
0.0003048312501050532,0.0003048311918973923,0.0003048311918973923,0.0003048311918973923,0.00030483127920888364,0.0003048311918973923,0.01820744015276432,0.294172465801239,0.0003048312501050532,0.6721748113632202,0.0003048311918973923,0.0003048312501050532,0.0003048312501050532,0.00030483133741654456,0.0003048311918973923,0.0003048312501050532,0.011482463218271732,Berita Regional Jatim
0.0003871538210660219,0.0003871539665851742,0.00038715373375453055,0.00038715379196219146,0.11594957858324051,0.0003871536464430392,0.00038715373375453055,0.00038715373375453055,0.00038715373375453055,0.7812435626983643,0.00038715373375453055,0.00038715379196219146,0.00038715379196219146,0.0973866730928421,0.0003871537046507001,0.00038715373375453055,0.0003871537046507001,Berita Regional Jatim
0.0003523554769344628,0.032092511653900146,0.00035235541872680187,0.00035235550603829324,0.00035235550603829324,0.00035235536051914096,0.013109362684190273,0.10659021884202957,0.00035235541872680187,0.6699425578117371,0.0003523553896229714,0.00035235544783063233,0.12867902219295502,0.04571046307682991,0.00035235541872680187,0.00035235541872680187,0.00035235544783063233,Berita Regional Jatim
0.0005825698608532548,0.0005825698608532548,0.0005825698026455939,0.0005825698026455939,0.0005825700936838984,0.000582569744437933,0.0005825700354762375,0.9101155996322632,0.0005825699190609157,0.0005825700354762375,0.0005825699190609157,0.0005825698608532548,0.08114580810070038,0.0005825699772685766,0.0005825698608532548,0.0005825700936838984,0.0005825701518915594,Berita Regional Jatim
0.00044579198583960533,0.0004457919276319444,0.00044579204404726624,0.0004457919567357749,0.0004457919276319444,0.015198329463601112,0.2503294050693512,0.0004457920149434358,0.0004457918694242835,0.701117992401123,0.00044579198583960533,0.00044579216046258807,0.027559008449316025,0.00044579204404726624,0.0004457919567357749,0.00044579198583960533,0.0004457919276319444,Berita Regional Jatim
0.00023438793141394854,0.00023438794596586376,0.00023438793141394854,0.000234387960517779,0.0002343879168620333,0.00023438790231011808,0.00023438794596586376,0.00023438794596586376,0.0002343879168620333,0.00023438797506969422,0.00023438793141394854,0.000234387960517779,0.00023438794596586376,0.996249794960022,0.0002343879168620333,0.00023438794596586376,0.00023438793141394854,Berita Regional Jatim
0.0003922385221812874,0.0003922385803889483,0.0003922385221812874,0.0003922385803889483,0.0003922384639736265,0.0003922385803889483,0.0003922385221812874,0.00039223849307745695,0.00039223863859660923,0.6621555089950562,0.0003922385221812874,0.0003922385221812874,0.3319609463214874,0.00039223855128511786,0.00039223849307745695,0.0003922385803889483,0.0003922386094927788,Berita Regional Jatim
0.0003343115677125752,0.0003343115095049143,0.0003343115095049143,0.00033431153860874474,0.00033431145129725337,0.00033431145129725337,0.00033431145129725337,0.0003343115095049143,0.0003343114221934229,0.8922606110572815,0.00033431145129725337,0.0003343115095049143,0.0003343114804010838,0.00033431153860874474,0.0003343115095049143,0.10272475332021713,0.0003343115095049143,Berita Regional Jatim
0.00043911029933951795,0.0004391103284433484,0.0004391102702356875,0.00043911029933951795,0.0004391101829241961,0.0004391102702356875,0.0004391102120280266,0.0004391101829241961,0.0004391103284433484,0.6762672662734985,0.0004391102120280266,0.00043911024113185704,0.2613273859024048,0.0004391102702356875,0.00043911024113185704,0.00043911029933951795,0.05625780299305916,Berita Regional Jatim
0.0003896533162333071,0.0003896532580256462,0.0003896532580256462,0.0003896532580256462,0.0003896532580256462,0.0003896531998179853,0.00038965328712947667,0.0003896533162333071,0.16233918070793152,0.5707736611366272,0.0003896532580256462,0.0003896533162333071,0.261432021856308,0.00038965328712947667,0.0003896532580256462,0.0003896532580256462,0.0003896532580256462,Berita Regional Jatim
0.0003381318529136479,0.000338131794705987,0.0003381317656021565,0.00033813182380981743,0.0003381317656021565,0.000338131794705987,0.0003381318529136479,0.0003381318529136479,0.0003381317656021565,0.20974278450012207,0.0003381317656021565,0.00033813188201747835,0.7851852774620056,0.00033813182380981743,0.00033813182380981743,0.000338131794705987,0.00033813182380981743,Berita Regional Jatim
0.0003724583948496729,0.39376574754714966,0.0003724584530573338,0.00037245851126499474,0.30253031849861145,0.00037245851126499474,0.14950226247310638,0.020145637914538383,0.00037245856947265565,0.12958651781082153,0.0003724583948496729,0.0003724583948496729,0.0003724583948496729,0.0003724584821611643,0.0003724583948496729,0.0003724583948496729,0.0003724584530573338,Berita Regional Jatim
0.05000222474336624,0.03468673303723335,0.000313039927277714,0.11203283816576004,0.31995531916618347,0.0003130398108623922,0.000313039927277714,0.000313039927277714,0.000313039927277714,0.47956639528274536,0.000313039927277714,0.000313039927277714,0.000313039927277714,0.000313039927277714,0.000313039927277714,0.000313039927277714,0.0003130398690700531,Berita Regional Jatim
0.0005658105947077274,0.3262447416782379,0.0005658105947077274,0.0005658105947077274,0.16847684979438782,0.0005658106529153883,0.0005658105947077274,0.0005658105947077274,0.0005658106529153883,0.23083916306495667,0.1378699243068695,0.12977959215641022,0.0005658105947077274,0.0005658105947077274,0.0005658105365000665,0.0005658105947077274,0.0005658107693307102,Berita Regional Jatim
0.00037722772685810924,0.0003772276977542788,0.00037722772685810924,0.1306615024805069,0.0003772278141696006,0.00037722772685810924,0.28656062483787537,0.0508500300347805,0.0003772277559619397,0.38744106888771057,0.0003772276977542788,0.0003772277559619397,0.12582091987133026,0.00037722778506577015,0.0003772277559619397,0.00037722778506577015,0.014516331255435944,Berita Regional Jatim
0.2186182141304016,0.00041729543590918183,0.0004172954650130123,0.3764145076274872,0.00041729543590918183,0.00041729549411684275,0.0004172955232206732,0.00041729549411684275,0.0004172953777015209,0.24598249793052673,0.0004172953777015209,0.00041729543590918183,0.0049463724717497826,0.14903083443641663,0.00041729543590918183,0.00041729543590918183,0.0004172953777015209,Berita Regional Jatim
0.0003544682986102998,0.0003544682986102998,0.0003544682404026389,0.224320650100708,0.00035446821129880846,0.00035446815309114754,0.00035446821129880846,0.00035446821129880846,0.000354468182194978,0.7069496512413025,0.00035446826950646937,0.0003544682986102998,0.00035446826950646937,0.06376717239618301,0.00035446821129880846,0.00035446821129880846,0.000354468182194978,Berita Regional Jatim
0.0004490851133596152,0.00044908514246344566,0.0004490851133596152,0.00044908514246344566,0.0004490851133596152,0.00044908508425578475,0.00044908514246344566,0.00044908514246344566,0.00044908508425578475,0.0004490853170864284,0.0004490851133596152,0.0004490851133596152,0.00044908514246344566,0.9928146600723267,0.00044908508425578475,0.00044908514246344566,0.00044908508425578475,Berita Regional Jatim
0.021443864330649376,0.0007448929827660322,0.0007448929827660322,0.000744893157389015,0.2358921766281128,0.0007448928081430495,0.000744893099181354,0.3100493252277374,0.0007448929827660322,0.1020188182592392,0.0007448929245583713,0.051504939794540405,0.000744893099181354,0.2708970606327057,0.0007448929827660322,0.0007448930409736931,0.0007448930409736931,Berita Regional Jatim
0.00046705728163942695,0.8578959703445435,0.00046705728163942695,0.0004670572525355965,0.00046705728163942695,0.09483557194471359,0.00046705728163942695,0.0004670573107432574,0.0004670573107432574,0.01703905686736107,0.0004670573107432574,0.024157658219337463,0.00046705728163942695,0.0004670572525355965,0.0004670572525355965,0.0004670573107432574,0.0004670572525355965,Berita Regional Jatim
0.0006538575980812311,0.0006538575980812311,0.03841419145464897,0.000653857656288892,0.0006538575980812311,0.0006538573652505875,0.000653857656288892,0.0006538575980812311,0.0006538574234582484,0.8866077661514282,0.06582403928041458,0.0006538575980812311,0.0006538575980812311,0.000653857656288892,0.0006538574816659093,0.0006538575398735702,0.0006538574816659093,Berita Regional Jatim
0.0005884237471036613,0.0005884238053113222,0.0005884237471036613,0.2654576301574707,0.000588423921726644,0.0005884236888960004,0.0005884238635189831,0.0005884237471036613,0.0005884236888960004,0.12093661725521088,0.0005884237471036613,0.0005884237471036613,0.0005884238635189831,0.6053678393363953,0.0005884237471036613,0.0005884237471036613,0.0005884236888960004,Berita Regional Jatim
0.0004492320294957608,0.9241127371788025,0.0004492320294957608,0.0004492320294957608,0.0004492320294957608,0.04063377529382706,0.0004492320294957608,0.00044923205859959126,0.0004492320294957608,0.015520832501351833,0.0004492320294957608,0.01389264315366745,0.0004492320294957608,0.0004492320294957608,0.0004492322914302349,0.00044923205859959126,0.00044923200039193034,Berita Regional Jatim
0.00042327921255491674,0.00042327921255491674,0.0004232794453855604,0.0004232795035932213,0.0004232791834510863,0.00042327932897023857,0.00042327921255491674,0.0004232792416587472,0.3819829821586609,0.611667811870575,0.0004232792416587472,0.0004232791834510863,0.0004232792416587472,0.0004232791834510863,0.00042327921255491674,0.00042327921255491674,0.00042327921255491674,Berita Regional Jatim
0.0003610151761677116,0.00036101520527154207,0.0003610151761677116,0.00036101520527154207,0.00036101523437537253,0.00036101508885622025,0.19535239040851593,0.000361015263479203,0.000361015263479203,0.6574145555496216,0.000361015263479203,0.04596616327762604,0.000361015263479203,0.09657373279333115,0.00036101523437537253,0.00036101514706388116,0.000361015263479203,Berita Regional Jatim
0.0007354801055043936,0.0007354803383350372,0.0007354801055043936,0.0007354802219197154,0.16070613265037537,0.0007354803383350372,0.0007354802219197154,0.11638430505990982,0.0007354801055043936,0.6026861071586609,0.0007354801055043936,0.0007354803383350372,0.0007354801055043936,0.0007354803383350372,0.0007354801055043936,0.0007354802219197154,0.11066223680973053,Berita Regional Jatim
0.00036547204945236444,0.00036547204945236444,0.0003654719621408731,0.000365472020348534,0.00036547199124470353,0.00036547204945236444,0.00036547204945236444,0.000365472020348534,0.00036547204945236444,0.6220769286155701,0.00036547204945236444,0.00036547204945236444,0.00043578300392255187,0.3723706305027008,0.00036547225317917764,0.000365472020348534,0.00036547204945236444,Berita Regional Jatim
0.0003080303722526878,0.0003080303722526878,0.0003080303722526878,0.00030803040135651827,0.0003080303722526878,0.00030803034314885736,0.00030803040135651827,0.0003080304304603487,0.0003080303722526878,0.0003080304304603487,0.00030803040135651827,0.00030803040135651827,0.995071530342102,0.0003080304304603487,0.0003080303722526878,0.0003080303722526878,0.0003080303722526878,Berita Regional Jatim
0.00037479097954928875,0.00037479097954928875,0.0003747909504454583,0.00037479097954928875,0.0003747909504454583,0.0003747909504454583,0.00037479097954928875,0.00037479097954928875,0.00037479097954928875,0.14204835891723633,0.00037479097954928875,0.0003747909504454583,0.8523297905921936,0.00037479097954928875,0.00037479092134162784,0.00037479097954928875,0.00037479092134162784,Berita Regional Jatim
0.0004120059311389923,0.00041200590203516185,0.0004120062803849578,0.00041200596024282277,0.047379590570926666,0.00041200575651600957,0.0004120058729313314,0.00041200584382750094,0.0004120059893466532,0.9464402794837952,0.0004120059311389923,0.00041200590203516185,0.0004120058729313314,0.0004120059893466532,0.00041200584382750094,0.0004120058729313314,0.0004120060766581446,Berita Regional Jatim
0.00044571247417479753,0.00044571247417479753,0.07265005260705948,0.00044571247417479753,0.0004457126196939498,0.0004457124450709671,0.00044571259059011936,0.699138879776001,0.00044571247417479753,0.0786905586719513,0.0004457124450709671,0.00044571253238245845,0.14372627437114716,0.00044571247417479753,0.000445712503278628,0.00044571247417479753,0.00044571247417479753,Berita Regional Jatim
0.00046703635598532856,0.00046703621046617627,0.00046703623957000673,0.00046703623957000673,0.00046703621046617627,0.00046703615225851536,0.2533106505870819,0.0004670363268814981,0.0004670363268814981,0.5204768180847168,0.0004670362686738372,0.19258785247802734,0.00046703623957000673,0.0004670362686738372,0.0004670361813623458,0.00046703629777766764,0.027553243562579155,Berita Regional Jatim
0.0007004940416663885,0.5025919079780579,0.0007004940416663885,0.0007004941580817103,0.0007004941580817103,0.04460497200489044,0.0007004940416663885,0.0007004940416663885,0.0007004942162893713,0.44299620389938354,0.0007004941580817103,0.0007004940416663885,0.0007004939834587276,0.0007004940998740494,0.0007004939834587276,0.0007004940416663885,0.0007004940416663885,Berita Regional Jatim
0.056889791041612625,0.0003566503000911325,0.00035665027098730206,0.00035665035829879344,0.00035665021277964115,0.00035665021277964115,0.0003566502418834716,0.0003566502418834716,0.00035665035829879344,0.524753212928772,0.0003566503000911325,0.0003566503000911325,0.41336390376091003,0.000356650329194963,0.0003566503000911325,0.00035665035829879344,0.0003566503000911325,Berita Regional Jatim
0.000544829701539129,0.09761255979537964,0.0005448298179544508,0.0005448299343697727,0.10159952938556671,0.0005448298761621118,0.0005448298179544508,0.2986215651035309,0.000544829701539129,0.26420140266418457,0.000544829701539129,0.0005448298761621118,0.000544829701539129,0.1202915608882904,0.01321091502904892,0.000544829701539129,0.09901414066553116,Berita Regional Jatim
0.0002650523092597723,0.0002650522510521114,0.0002650522510521114,0.2575507164001465,0.00026505228015594184,0.00026505222194828093,0.14537379145622253,0.0002650522510521114,0.017291871830821037,0.5279121398925781,0.00026505222194828093,0.0002650523092597723,0.0002650523092597723,0.04869087040424347,0.0002650522510521114,0.0002650522510521114,0.00026505222194828093,Berita Regional Jatim
0.0006193608860485256,0.0006193608278408647,0.0006193610024638474,0.0006193608860485256,0.0006193608278408647,0.0006193608278408647,0.0006193608860485256,0.0006193609442561865,0.03695617616176605,0.7041289210319519,0.0006193608278408647,0.0006193608860485256,0.0006193608278408647,0.2502438426017761,0.0006193608278408647,0.0006193609442561865,0.0006193607696332037,Berita Regional Jatim
0.0005397997447289526,0.07089501619338989,0.0005397996865212917,0.0005397997447289526,0.2888221740722656,0.0005397996865212917,0.0005397998611442745,0.23044490814208984,0.0005397996283136308,0.23868778347969055,0.0005397997447289526,0.0005397998029366136,0.0005397997447289526,0.07481035590171814,0.0005397996865212917,0.0005397997447289526,0.09040194004774094,Berita Regional Jatim
0.00043911044485867023,0.0004391104739625007,0.00043911044485867023,0.0004391104739625007,0.00043911044485867023,0.0004391116090118885,0.17658281326293945,0.00043911044485867023,0.0004391103866510093,0.6611382365226746,0.0004391105321701616,0.00043911050306633115,0.0004391104739625007,0.0004391104739625007,0.0004391103866510093,0.15613143146038055,0.00043911044485867023,Berita Regional Jatim
0.16482195258140564,0.09121133387088776,0.000544854614418,0.0005448547308333218,0.000544854614418,0.0005448544980026782,0.000544854614418,0.000544854614418,0.0005448549636639655,0.0999814048409462,0.000544854614418,0.0005448547308333218,0.6369022130966187,0.0005448547308333218,0.000544854614418,0.0005448547308333218,0.0005448546726256609,Berita Regional Jatim
0.000319779064739123,0.00031977915205061436,0.000319779064739123,0.00031977909384295344,0.000319779064739123,0.000319779064739123,0.00031977921025827527,0.00031977915205061436,0.000319779064739123,0.00031977915205061436,0.00031977909384295344,0.00031977909384295344,0.9948835372924805,0.00031977909384295344,0.000319779064739123,0.000319779064739123,0.00031977909384295344,Berita Regional Jatim
0.0003250454319640994,0.0003250454901717603,0.0003250453737564385,0.0003250454319640994,0.0003250454319640994,0.0003250453737564385,0.0003250454319640994,0.0003250454319640994,0.00032504540286026895,0.0003250454319640994,0.00032504575210623443,0.0003250454319640994,0.00032504546106792986,0.9947992563247681,0.00032504540286026895,0.0003250454319640994,0.00032504540286026895,Berita Regional Jatim
0.0005398275679908693,0.187306746840477,0.0005398275679908693,0.0005398276844061911,0.33306407928466797,0.0005398279172368348,0.0005398278008215129,0.3444688320159912,0.0005398276261985302,0.09004560112953186,0.0005398275679908693,0.0005398276261985302,0.0005398275679908693,0.0005398278008215129,0.038636814802885056,0.0005398276261985302,0.0005398276261985302,Berita Regional Jatim
0.07706477493047714,0.0004391515103634447,0.0004391515685711056,0.0004391516849864274,0.0004391515103634447,0.0004391517140902579,0.01774713769555092,0.09817555546760559,0.00043915145215578377,0.06948107481002808,0.0004391515685711056,0.1226513460278511,0.6100494265556335,0.00043915165588259697,0.0004391516267787665,0.00043915153946727514,0.0004391515103634447,Berita Regional Jatim
0.0005499313119798899,0.000549931253772229,0.0005499314283952117,0.0005499314283952117,0.000549931253772229,0.000549931195564568,0.1444157212972641,0.0005499313119798899,0.013819565996527672,0.7181761264801025,0.000549931253772229,0.0005499313701875508,0.11643949151039124,0.0005499313701875508,0.000549931253772229,0.0005499313119798899,0.000549931195564568,Berita Regional Jatim
0.0004493507440201938,0.00044935091864317656,0.032473523169755936,0.00044935086043551564,0.000449350947747007,0.00044935071491636336,0.0004493508313316852,0.9443786144256592,0.0004493507440201938,0.0168569628149271,0.00044935077312402427,0.00044935086043551564,0.00044935077312402427,0.0004493507440201938,0.00044935077312402427,0.0004493508895393461,0.00044935077312402427,Berita Regional Jatim
0.0003654648317024112,0.00036546477349475026,0.00036546477349475026,0.00036546477349475026,0.0003654648025985807,0.00036546471528708935,0.00036546486080624163,0.1078825294971466,0.00036546486080624163,0.7687876224517822,0.00036546477349475026,0.00036546486080624163,0.0003654648025985807,0.0003654648899100721,0.0003654647443909198,0.00036546486080624163,0.11821331828832626,Berita Regional Jatim
0.00046329633914865553,0.0004632963100448251,0.00046329633914865553,0.00046329639735631645,0.00046329633914865553,0.00046329625183716416,0.000463296368252486,0.00046329633914865553,0.0004632964264601469,0.704386830329895,0.00046329633914865553,0.00046329645556397736,0.0004632964264601469,0.00046329633914865553,0.04628903046250343,0.24283799529075623,0.00046329639735631645,Berita Regional Jatim
0.0003632076841313392,0.016247859224677086,0.0003632076841313392,0.00036320765502750874,0.0003632075968198478,0.0003632076259236783,0.0003632076841313392,0.0003632076259236783,0.0003632077423390001,0.9264285564422607,0.0003632076259236783,0.0003632076841313392,0.017981138080358505,0.0003632076841313392,0.0003632076841313392,0.0003632076841313392,0.03462078794836998,Berita Regional Jatim
0.00033245576196350157,0.0003324558201711625,0.00033245570375584066,0.06753914803266525,0.0003324557328596711,0.00033245564554817975,0.0003324558201711625,0.0003324558783788234,0.0003324556746520102,0.36931565403938293,0.0003324557328596711,0.5274783968925476,0.0003324558201711625,0.03134489059448242,0.0003324557328596711,0.00033245576196350157,0.0003324557328596711,Berita Regional Jatim
0.0003975070721935481,0.0003975070721935481,0.0003975070430897176,0.00039750710129737854,0.00039750710129737854,0.00039750715950503945,0.00039750710129737854,0.00039750710129737854,0.00039750710129737854,0.0003975071886088699,0.00039750710129737854,0.00039750710129737854,0.9936398863792419,0.0003975070721935481,0.0003975070721935481,0.00039750710129737854,0.00039750710129737854,Berita Regional Jatim
0.00032689518411643803,0.78150874376297,0.0612524189054966,0.08199713379144669,0.0003268951259087771,0.010988573543727398,0.00032689509680494666,0.00032689518411643803,0.00032689503859728575,0.06033039465546608,0.00032689503859728575,0.00032689509680494666,0.00032689503859728575,0.0003268950677011162,0.00032689509680494666,0.00032689509680494666,0.00032689503859728575,Berita Regional Jatim
0.00046705544809810817,0.0004670555063057691,0.0004670555063057691,0.00046705544809810817,0.00046705579734407365,0.00046705565182492137,0.00046705556451343,0.00046705553540959954,0.0004670555063057691,0.5143090486526489,0.00046705553540959954,0.00046705553540959954,0.3737433850765228,0.09345535933971405,0.00046705544809810817,0.00046705553540959954,0.012420504353940487,Berita Regional Jatim
0.0006260595400817692,0.0006260595400817692,0.0006260594818741083,0.0006260595400817692,0.0006260594818741083,0.0006260595400817692,0.0006260595400817692,0.0006260596564970911,0.0006260595400817692,0.8130428791046143,0.0006260595400817692,0.0006260594818741083,0.0006260596564970911,0.1775662750005722,0.0006260595400817692,0.0006260595400817692,0.0006260594818741083,Berita Regional Jatim
0.0004491223953664303,0.0004491223953664303,0.00044912233715876937,0.0004491223953664303,0.0004491223953664303,0.00044912233715876937,0.0004491223953664303,0.0004491223662625998,0.00044912233715876937,0.0004491224535740912,0.00044912242447026074,0.0004491223953664303,0.9928140640258789,0.0004491225990932435,0.0004491223662625998,0.00044912242447026074,0.0004491223662625998,Berita Regional Jatim
0.00025254409410990775,0.00025254409410990775,0.00025254409410990775,0.047878067940473557,0.0002525440650060773,0.0002525440067984164,0.0002525440650060773,0.0002525440650060773,0.2592645585536957,0.5261589884757996,0.0002525440650060773,0.0002525440650060773,0.0002525440650060773,0.1634153127670288,0.00025254403590224683,0.0002525440650060773,0.0002525440650060773,Berita Regional Jatim
0.0005208502407185733,0.0005208501825109124,0.0005208502407185733,0.0005208502407185733,0.0005208503571338952,0.0005208501243032515,0.0005208505317568779,0.35393649339675903,0.0005208502989262342,0.13479386270046234,0.0005208501825109124,0.0005208503571338952,0.0005208501825109124,0.0005208502407185733,0.0005208501825109124,0.5039777159690857,0.0005208501825109124,Berita Regional Jatim
0.00030482542933896184,0.0003048254584427923,0.00030482542933896184,0.0003048254584427923,0.00030482542933896184,0.0003048254002351314,0.0003048254584427923,0.0003048254584427923,0.00030482542933896184,0.00030482548754662275,0.00030482542933896184,0.00030482542933896184,0.9951227903366089,0.00030482548754662275,0.00030482542933896184,0.00030482548754662275,0.00030482542933896184,Berita Regional Jatim
0.07668319344520569,0.7500053644180298,0.0005826714332215488,0.0005826713750138879,0.000582671316806227,0.0005826713750138879,0.000582671316806227,0.0005826713750138879,0.000582671316806227,0.16515402495861053,0.0005826713750138879,0.0005826713750138879,0.0005826714332215488,0.0005826713750138879,0.000582671316806227,0.000582671316806227,0.0005826712585985661,Berita Regional Jatim
0.00024019739066716284,0.00024019746342673898,0.00024019734701141715,0.05777701362967491,0.0002401973179075867,0.00024019728880375624,0.00024019736156333238,0.00024019734701141715,0.00024019730335567147,0.302021324634552,0.0002401973179075867,0.00024019736156333238,0.6255376935005188,0.00024019739066716284,0.011541386134922504,0.0002401973179075867,0.0002401973761152476,Berita Regional Jatim
0.0004294996615499258,0.10489479452371597,0.0004294996033422649,0.00042949963244609535,0.0004294996033422649,0.0004294995160307735,0.07494112849235535,0.15657097101211548,0.00042949963244609535,0.4800684154033661,0.06798038631677628,0.0004294997197575867,0.00042949969065375626,0.0004294997197575867,0.0004294996033422649,0.00042949969065375626,0.11081984639167786,Berita Regional Jatim
0.0002580928266979754,0.0002580928849056363,0.00025809285580180585,0.05856918916106224,0.0002580928266979754,0.015087511390447617,0.0002580928266979754,0.0002580928266979754,0.4858792722225189,0.383370041847229,0.0002580928849056363,0.0002580928849056363,0.00025809285580180585,0.03386427462100983,0.00025809291400946677,0.020390689373016357,0.0002580930304247886,Berita Regional Jatim
0.00028986873803660274,0.00028986873803660274,0.00028986873803660274,0.00028986873803660274,0.0002898688253480941,0.00028986873803660274,0.00028986879624426365,0.019538305699825287,0.00028986873803660274,0.5642883777618408,0.0002898687089327723,0.00028986879624426365,0.2389664500951767,0.17343856394290924,0.00028986873803660274,0.0002898687671404332,0.00028986879624426365,Berita Regional Jatim
0.043565988540649414,0.04297550022602081,0.0001892096479423344,0.00018920967704616487,0.02239108644425869,0.00018920961883850396,0.00018920967704616487,0.00018920966249424964,0.042823776602745056,0.236705020070076,0.00018920966249424964,0.00018920967704616487,0.00018920966249424964,0.5489091873168945,0.019115028902888298,0.04181148484349251,0.00018920967704616487,Berita Regional Jatim
0.0007088824058882892,0.814965546131134,0.0007088821730576456,0.024252498522400856,0.0007088822312653065,0.0007088821148499846,0.07426426559686661,0.0773022472858429,0.0007088821730576456,0.0007088822894729674,0.0007088821730576456,0.0007088822312653065,0.0007088822312653065,0.0007088822312653065,0.0007088822312653065,0.0007088822894729674,0.0007088821148499846,Berita Regional Jatim
6.360399856930599e-05,6.360399129334837e-05,6.360398401739076e-05,6.360398401739076e-05,6.360399856930599e-05,6.360398401739076e-05,0.9894470572471619,6.360399856930599e-05,6.360399129334837e-05,6.360399856930599e-05,6.360401312122121e-05,0.009598878212273121,6.360398401739076e-05,6.360399129334837e-05,6.360398401739076e-05,6.36040058452636e-05,6.360399856930599e-05,Berita Regional Jatim
0.07711021602153778,0.0004632937489077449,0.00046329369070008397,0.0004632937489077449,0.15950186550617218,0.00046329383621923625,0.00046329383621923625,0.0004632938071154058,0.07421073317527771,0.2859615683555603,0.0691210925579071,0.0004632938653230667,0.0004632937489077449,0.27309152483940125,0.00046329369070008397,0.05637003853917122,0.0004632938071154058,Berita Regional Jatim
0.20455290377140045,0.0002856585197150707,0.0002856584615074098,0.0002856584615074098,0.10116969794034958,0.0002856584615074098,0.3979488015174866,0.20078350603580475,0.0002856584615074098,0.09211716055870056,0.00028565849061124027,0.00028565849061124027,0.00028565849061124027,0.00028565849061124027,0.0002856584615074098,0.00028565849061124027,0.0002856584615074098,Berita Regional Jatim
0.00023165796301327646,0.000231657933909446,0.00023165791935753077,0.000231657933909446,0.00023165789025370032,0.00023165800666902214,0.7644863128662109,0.007954873144626617,0.00023165790480561554,0.000231657933909446,0.00023165789025370032,0.00023165791935753077,0.000231657933909446,0.00023165790480561554,0.2243155986070633,0.00023165794846136123,0.000231657933909446,Berita Regional Jatim
0.082066610455513,0.0001987933792406693,0.00019879335013683885,0.00019879335013683885,0.0001987933792406693,0.0001987935829674825,0.5663028359413147,0.20425160229206085,0.0001987933792406693,0.000198793422896415,0.0001987933792406693,0.14479465782642365,0.00019879339379258454,0.00019879336468875408,0.00019879336468875408,0.000198793422896415,0.00019879336468875408,Berita Regional Jatim
0.00033062227885238826,0.08359476923942566,0.0003306223079562187,0.06200196221470833,0.0003306223370600492,0.0003306221915408969,0.00033062236616387963,0.00033062227885238826,0.0003306222497485578,0.6548975706100464,0.00033062227885238826,0.04210159182548523,0.0003306223370600492,0.1534366011619568,0.0003306222497485578,0.0003306223079562187,0.0003306222497485578,Berita Regional Jatim
0.00022369870566762984,0.00022369870566762984,0.00022369870566762984,0.0002236987347714603,0.0002236987347714603,0.00022369867656379938,0.0002236987347714603,0.00022369872021954507,0.036556776612997055,0.00022369872021954507,0.0002236987347714603,0.00022369880753103644,0.00022369870566762984,0.9600877165794373,0.00022369870566762984,0.00022369876387529075,0.00022369877842720598,Berita Regional Jatim
